REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRCCGBRASO01,GASBRA,1,2032,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2033,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2034,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2035,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2036,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2037,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2038,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2039,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2040,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2041,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2042,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2043,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2044,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2045,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2046,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2047,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2048,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2049,2.0
GLOBAL,PWRCCGBRASO01,GASBRA,1,2050,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2021,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2022,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2023,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2024,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2025,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2026,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2027,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2028,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2029,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2030,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2031,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2032,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2033,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2034,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2035,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2036,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2037,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2038,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2039,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2040,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2041,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2042,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2043,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2044,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2045,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2046,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2047,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2048,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2049,2.0
GLOBAL,PWRCCGBRASO01,GASINT,2,2050,2.0
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2021,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2022,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2023,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2024,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2025,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2026,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2027,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2028,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2029,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2030,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2031,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2032,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2033,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2034,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2035,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2036,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2037,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2038,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2039,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2040,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2041,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2042,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2043,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2044,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2045,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2046,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2047,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2048,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2049,2.58
GLOBAL,PWRCCGBRAWE00,GASBRA,1,2050,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2021,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2022,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2023,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2024,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2025,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2026,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2027,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2028,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2029,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2030,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2031,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2032,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2033,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2034,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2035,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2036,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2037,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2038,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2039,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2040,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2041,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2042,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2043,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2044,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2045,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2046,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2047,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2048,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2049,2.58
GLOBAL,PWRCCGBRAWE00,GASINT,2,2050,2.58
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2021,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2022,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2023,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2024,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2025,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2026,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2027,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2028,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2029,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2030,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2031,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2032,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2033,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2034,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2035,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2036,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2037,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2038,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2039,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2040,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2041,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2042,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2043,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2044,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2045,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2046,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2047,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2048,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2049,2.0
GLOBAL,PWRCCGBRAWE01,GASBRA,1,2050,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2021,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2022,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2023,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2024,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2025,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2026,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2027,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2028,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2029,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2030,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2031,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2032,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2033,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2034,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2035,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2036,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2037,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2038,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2039,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2040,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2041,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2042,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2043,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2044,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2045,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2046,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2047,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2048,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2049,2.0
GLOBAL,PWRCCGBRAWE01,GASINT,2,2050,2.0
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2021,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2022,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2023,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2024,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2025,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2026,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2027,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2028,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2029,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2030,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2031,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2032,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2033,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2034,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2035,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2036,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2037,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2038,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2039,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2040,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2041,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2042,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2043,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2044,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2045,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2046,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2047,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2048,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2049,2.57
GLOBAL,PWRCCGCHLXX00,GASCHL,1,2050,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2021,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2022,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2023,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2024,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2025,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2026,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2027,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2028,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2029,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2030,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2031,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2032,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2033,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2034,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2035,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2036,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2037,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2038,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2039,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2040,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2041,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2042,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2043,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2044,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2045,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2046,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2047,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2048,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2049,2.57
GLOBAL,PWRCCGCHLXX00,GASINT,2,2050,2.57
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2021,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2022,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2023,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2024,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2025,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2026,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2027,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2028,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2029,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2030,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2031,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2032,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2033,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2034,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2035,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2036,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2037,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2038,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2039,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2040,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2041,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2042,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2043,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2044,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2045,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2046,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2047,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2048,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2049,2.0
GLOBAL,PWRCCGCHLXX01,GASCHL,1,2050,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2021,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2022,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2023,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2024,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2025,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2026,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2027,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2028,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2029,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2030,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2031,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2032,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2033,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2034,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2035,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2036,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2037,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2038,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2039,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2040,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2041,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2042,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2043,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2044,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2045,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2046,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2047,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2048,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2049,2.0
GLOBAL,PWRCCGCHLXX01,GASINT,2,2050,2.0
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2021,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2022,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2023,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2024,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2025,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2026,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2027,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2028,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2029,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2030,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2031,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2032,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2033,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2034,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2035,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2036,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2037,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2038,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2039,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2040,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2041,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2042,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2043,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2044,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2045,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2046,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2047,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2048,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2049,2.55
GLOBAL,PWRCCGCOLXX00,GASCOL,1,2050,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2021,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2022,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2023,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2024,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2025,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2026,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2027,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2028,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2029,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2030,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2031,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2032,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2033,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2034,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2035,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2036,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2037,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2038,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2039,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2040,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2041,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2042,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2043,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2044,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2045,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2046,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2047,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2048,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2049,2.55
GLOBAL,PWRCCGCOLXX00,GASINT,2,2050,2.55
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2021,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2022,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2023,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2024,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2025,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2026,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2027,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2028,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2029,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2030,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2031,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2032,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2033,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2034,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2035,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2036,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2037,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2038,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2039,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2040,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2041,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2042,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2043,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2044,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2045,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2046,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2047,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2048,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2049,2.0
GLOBAL,PWRCCGCOLXX01,GASCOL,1,2050,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2021,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2022,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2023,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2024,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2025,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2026,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2027,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2028,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2029,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2030,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2031,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2032,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2033,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2034,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2035,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2036,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2037,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2038,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2039,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2040,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2041,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2042,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2043,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2044,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2045,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2046,2.0
GLOBAL,PWRCCGCOLXX01,GASINT,2,2047,2.0
